Course Number,Subject Id,Subject Id Sort,Subject Title,Master Subject Id,Offer Dept Name,Term Code
6,6.163,  6.163,Strobe Project Lab,6.163,Electrical Eng & Computer Sci,2015FA
18,18.URN, 18.URN,Undergraduate Research,18.URN,Mathematics,2014SU
3,3.693,  3.693,Teaching Matls Science & Engr,3.693,Materials Science and Eng,2015FA
3,3.97,  3.97,Cell-Matrix Mechanics,2.785,Materials Science and Eng,2015FA
3,3.971,  3.971,Molecular Cell Tissue Biomechs,20.410,Materials Science and Eng,2015FA
6,6.007,  6.007,Electro Energy Motors to Solar,6.007,Electrical Eng & Computer Sci,2015FA
6,6.02,  6.02,Introduction to EECS II,6.02,Electrical Eng & Computer Sci,2015FA
11,11.THG, 11.THG,Thesis,11.THG,Urban Studies and Planning,2015FA
11,11.THT, 11.THT,Thesis Research Design Seminar,11.THT,Urban Studies and Planning,2015FA
11,11.UR, 11.UR,Undergraduate Research,11.UR,Urban Studies and Planning,2015FA
12,12.000, 12.000,Solving Complex Problems,12.000,"Earth, Atmos & Planetary Sci",2015FA
12,12.003, 12.003,"Intro Atmos, Ocean, Climte Dyn",12.003,"Earth, Atmos & Planetary Sci",2015FA
15,15.282, 15.282,Leadership: Shakespeare & Perf,15.282,Management,2015FA
15,15.305, 15.305,Leadership and Management,15.305,Management,2015FA
15,15.310, 15.310,Managerial Psychology,15.310,Management,2015FA
15,15.311, 15.311,Organizational Processes,15.311,Management,2015FA
15,15.317, 15.317,Organizatnl Leadershp & Change,15.317,Management,2015FA
17,17.393, 17.393,Environmental Law: Pollution,1.801,Political Science,2015FA
17,17.40, 17.40,American Foreign Policy,17.40,Political Science,2015FA
1,1.589,  1.589,Stud: Structural Design & Anal,1.589,Civil and Environmental Eng,2015FA
1,1.66,  1.66,Water Resources & Envir Engr,1.66,Civil and Environmental Eng,2015FA
1,1.699,  1.699,Projects in Ocean Engr,2.689,Civil and Environmental Eng,2015FA
3,3.035,  3.035,Problems in Matls Sci & Engr,3.035,Materials Science and Eng,2015FA
3,3.037,  3.037,Problems in Matls Sci & Engr,3.037,Materials Science and Eng,2015FA
8,8.021,  8.021,Physics II,8.021,Physics,2015FA
8,8.022,  8.022,Physics II,8.022,Physics,2015FA
8,8.03,  8.03,Physics III,8.03,Physics,2015FA
8,8.033,  8.033,Relativity,8.033,Physics,2015FA
11,11.430, 11.430,Leadershp in Real Estate,15.941,Urban Studies and Planning,2015FA
11,11.431, 11.431,Real Est Finance & Investment,11.431,Urban Studies and Planning,2015FA
11,11.488, 11.488,Conflict Cities,11.488,Urban Studies and Planning,2015FA
6,6.021,  6.021,Cellular Biophysics,6.021,Electrical Eng & Computer Sci,2015FA
7,7.439,  7.439,Topics in Marine Microbiology,7.439,Biology,2015FA
7,7.495,  7.495,Microbiology Graduate Thesis,7.495,Biology,2015FA
7,7.51,  7.51,Prncp Biochemical Analysis,7.51,Biology,2015FA
7,7.52,  7.52,Graduate Genetics,7.52,Biology,2015FA
7,7.540,  7.540,Frontiers in Chemical  Biology,5.54,Biology,2015FA
10,10.URG2, 10.URG2,Undergraduate Research:2d Proj,10.URG2,Chemical Engineering,2015FA
11,11.014, 11.014,American Urban History II,11.014,Urban Studies and Planning,2015FA
11,11.015, 11.015,"Riots,Strikes,Conspir: Am Hist",21H.226,Urban Studies and Planning,2015FA
11,11.025, 11.025,D-Lab: Development,EC.701,Urban Studies and Planning,2015FA
17,17.468, 17.468,Foundations: Security Studies,17.468,Political Science,2015FA
22,22.15, 22.15,Essential Numerical Methods,22.15,Nuclear Engineering,2015FA
22,22.312, 22.312,Engineering: Nuclear Reactors,22.312,Nuclear Engineering,2015FA
22,22.51, 22.51,Quantum Theory of Rad Interact,22.51,Nuclear Engineering,2015FA
22,22.71, 22.71,Modern Physical Metallurgy,3.40,Nuclear Engineering,2015FA
22,22.74, 22.74,Rad Damage& Effct in Nuc Matls,22.74,Nuclear Engineering,2015FA
22,22.811, 22.811,Sustainable Energy,22.081,Nuclear Engineering,2015FA
3,3.039,  3.039,Problems in Matls Sci & Engr,3.039,Materials Science and Eng,2015FA
3,3.055,  3.055,Biomaterials Science & Engr,3.055,Materials Science and Eng,2015FA
3,3.091,  3.091,Intro to Solid-State Chemistry,3.091,Materials Science and Eng,2015FA
5,5.THG,  5.THG,Graduate Thesis,5.THG,Chemistry,2015FA
6,6.0001,  6.0001,Intro to CS Prog in Python,6.0001,Electrical Eng & Computer Sci,2015FA
11,11.520, 11.520,Workshop: Geographic Info Sys,11.520,Urban Studies and Planning,2015FA
15,15.015, 15.015,Macro & Internationl Economics,15.015,Management,2015FA
15,15.016, 15.016,Econ Analysis: Bus Decisions,15.016,Management,2015FA
16,16.687, 16.687,Selected Topics Aero & Astro,16.687,Aeronautics and Astronautics,2015FA
16,16.842, 16.842,Fundamentals of Systems Engr,16.842,Aeronautics and Astronautics,2015FA
16,16.851, 16.851,Satellite Engineering,16.851,Aeronautics and Astronautics,2015FA
11,11.137, 11.137,Financing Economic Development,11.137,Urban Studies and Planning,2015FA
14,14.387, 14.387,Applied Econometrics,14.387,Economics,2015FA
14,14.391, 14.391,Workshop: Economic Research,14.391,Economics,2015FA
14,14.416, 14.416,Intro to Financial Economics,15.416,Economics,2015FA
15,15.S24, 15.S24,Special Seminar in Management,15.S24,Management,2015FA
15,15.S68, 15.S68,Special Seminar in Management,15.S68,Management,2015FA
15,15.S70, 15.S70,Special Seminar in Management,15.S70,Management,2015FA
15,15.THG, 15.THG,Thesis,15.THG,Management,2015FA
2,2.673,  2.673,Instr & Msrmt for Biol Systems,20.309,Mechanical Engineering,2015FA
2,2.678,  2.678,Electronics for Mech Systems,2.678,Mechanical Engineering,2015FA
4,4.686,  4.686,SMArchS AKPIA Pre-Thesis Prep,4.686,Architecture,2015FA
4,4.691,  4.691,Ind Study: HTC Arch/Art,4.691,Architecture,2015FA
4,4.693,  4.693,Ind Study: HTC Arch/Art,4.693,Architecture,2015FA
4,4.S42,  4.S42,Spec Subj: Building Technology,4.S42,Architecture,2015FA
4,4.S52,  4.S52,Spec Subj: Arch Computation,4.S52,Architecture,2015FA
4,4.THT,  4.THT,Thesis Research Design Seminar,11.THT,Architecture,2015FA
20,20.950, 20.950,Research Problems in Biol Engr,20.950,Biological Engineering,2014SU
20,20.951, 20.951,Thesis Proposal,20.951,Biological Engineering,2014SU
20,20.NIV, 20.NIV,Visiting Student Research,20.NIV,Biological Engineering,2014SU
20,20.URG, 20.URG,Undergrad Resrch Opportunities,20.URG,Biological Engineering,2014SU
20,20.URW, 20.URW,Undergrad Research Wellesley,20.URW,Biological Engineering,2014SU
21,21.NIV, 21.NIV,Visiting Student Research,21.NIV,Humanities,2014SU
21,21.UR, 21.UR,Undergraduate Research,21.UR,Humanities,2014SU
21,21.URN, 21.URN,Undergraduate Research,21.URN,Humanities,2014SU
22,22.901, 22.901,Independent Proj: Nuclear Engr,22.901,Nuclear Engineering,2014SU
22,22.NIV, 22.NIV,Visiting Student Research,22.NIV,Nuclear Engineering,2014SU
22,22.THG, 22.THG,Graduate Thesis,22.THG,Nuclear Engineering,2014SU
22,22.URN, 22.URN,Undergraduate Research,22.URN,Nuclear Engineering,2014SU
24,24.292, 24.292,Independent Study: Philosophy,24.292,Linguistics and Philosophy,2014SU
24,24.892, 24.892,Independent Study: Philosophy,24.892,Linguistics and Philosophy,2014SU
24,24.922, 24.922,Independent Study: Linguistics,24.922,Linguistics and Philosophy,2014SU
24,24.NIV, 24.NIV,Visiting Student Research,24.NIV,Linguistics and Philosophy,2014SU
24,24.UR, 24.UR,Undergraduate Research,24.UR,Linguistics and Philosophy,2014SU
OR,OR.NIV, OR.NIV,Visiting Student Research,OR.NIV,Operations Research,2014SU
OR,OR.THP, OR.THP,Ops Rsrch: Pre-thesis Research,OR.THP,Operations Research,2014SU
21H,21H.381,21H.381,Women and War,21H.381,History,2015FA
21H,21H.382,21H.382,Finance and Fraud in the Revol,21H.382,History,2015FA
21H,21H.391,21H.391,Undergrad Independent Study,21H.391,History,2015FA
21H,21H.991,21H.991,Study of History,21H.991,History,2015FA
21H,21H.993,21H.993,Graduate Independent Study,21H.993,History,2015FA
21H,21H.NIV,21H.NIV,Visiting Student Research,21H.NIV,History,2015FA
21H,21H.S01,21H.S01,Special Subject: History,21H.S01,History,2015FA
21H,21H.THT,21H.THT,Hist Pre-Thesis Tutorial,21H.THT,History,2015FA
21H,21H.THU,21H.THU,History Thesis,21H.THU,History,2015FA
21H,21H.UR,21H.UR,Undergraduate Research,21H.UR,History,2015FA
21L,21L.000,21L.000,Writing About Literature,21L.000,Literature,2015FA
21L,21L.001,21L.001,Western Lit: Homer to Dante,21L.001,Literature,2015FA
21L,21L.003,21L.003,Reading Fiction,21L.003,Literature,2015FA
21L,21L.004,21L.004,Reading Poetry,21L.004,Literature,2015FA
21L,21L.005,21L.005,Introduction to Drama,21L.005,Literature,2015FA
21L,21L.006,21L.006,American Literature,21L.006,Literature,2015FA
ESD,ESD.341,ESD.341,Arch & Eng Software Sys,ESD.341,Engineering Systems Division,2015FA
ESD,ESD.379,ESD.379,Sys Engr Taxonomy  & Semantics,ESD.379,Engineering Systems Division,2015FA
ESD,ESD.411,ESD.411,Foundations Sys Design & Mgmt,ESD.411,Engineering Systems Division,2015FA
ESD,ESD.691,ESD.691,Princ& Practice:Drug Developmt,15.136,Engineering Systems Division,2015FA
ESD,ESD.73,ESD.73,"Materials Selectn,Design,Econ",3.57,Engineering Systems Division,2015FA
2,2.01,  2.01,Elements of Structures,2.01,Mechanical Engineering,2014FA
2,2.016,  2.016,Hydrodynamics,2.016,Mechanical Engineering,2014FA
2,2.02A,  2.02A,Engineering Materials,2.02A,Mechanical Engineering,2014FA
2,2.02B,  2.02B,Mechanics of Structures,2.02B,Mechanical Engineering,2014FA
2,2.03,  2.03,Dynamics I,2.03,Mechanical Engineering,2014FA
MAS,MAS.890,MAS.890,Independent Study in MAS,MAS.890,Prog in Media Arts Sciences,2015FA
MAS,MAS.912,MAS.912,Teaching in MAS,MAS.912,Prog in Media Arts Sciences,2015FA
MAS,MAS.921,MAS.921,Proseminar in MAS,MAS.921,Prog in Media Arts Sciences,2015FA
MAS,MAS.940,MAS.940,Preparation for SM Thesis,MAS.940,Prog in Media Arts Sciences,2015FA
MAS,MAS.945,MAS.945,MAS General Exam,MAS.945,Prog in Media Arts Sciences,2015FA
MAS,MAS.A19,MAS.A19,Designing Consumer Electronics,MAS.A19,Prog in Media Arts Sciences,2015FA
MAS,MAS.S60,MAS.S60,Spec Subj in Media Technology,MAS.S60,Prog in Media Arts Sciences,2015FA
MAS,MAS.S63,MAS.S63,Spec Subj in Media Technology,MAS.S63,Prog in Media Arts Sciences,2015FA
MAS,MAS.S64,MAS.S64,Spec Subj in Media Technology,MAS.S64,Prog in Media Arts Sciences,2015FA
MAS,MAS.S65,MAS.S65,Spec Subj in Media Technology,MAS.S65,Prog in Media Arts Sciences,2015FA
MAS,MAS.S66,MAS.S66,Spec Subj in Media Technology,MAS.S66,Prog in Media Arts Sciences,2015FA
MAS,MAS.S67,MAS.S67,Spec Subj in Media Technology,MAS.S67,Prog in Media Arts Sciences,2015FA
MAS,MAS.S69,MAS.S69,Spec Subj in Media Technology,MAS.S69,Prog in Media Arts Sciences,2015FA
21A,21A.NIV,21A.NIV,Visiting Student Research,21A.NIV,Anthropology,2014SU
21A,21A.THT,21A.THT,Anthro Pre-Thesis Tutorial,21A.THT,Anthropology,2014SU
21A,21A.THU,21A.THU,Anthropology Thesis,21A.THU,Anthropology,2014SU
21A,21A.URG,21A.URG,Undergraduate Research,21A.URG,Anthropology,2014SU
21A,21A.URN,21A.URN,Undergraduate Research,21A.URN,Anthropology,2014SU
21F,21F.URN,21F.URN,Undergraduate Research,21F.URN,Global Studies & Languages,2014SU
21H,21H.NIV,21H.NIV,Visiting Student Research,21H.NIV,History,2014SU
21H,21H.URN,21H.URN,Undergraduate Research,21H.URN,History,2014SU
21L,21L.NIV,21L.NIV,Visiting Student Research,21L.NIV,Literature,2014SU
21L,21L.URG,21L.URG,Undergraduate Research,21L.URG,Literature,2014SU
21L,21L.URW,21L.URW,Undergrad Research Wellesley,21L.URW,Literature,2014SU
21W,21W.892,21W.892,Science Writing Internship,21W.892,Writing & Humanistic Studies,2014SU
21W,21W.THG,21W.THG,Graduate Thesis,21W.THG,Writing & Humanistic Studies,2014SU
21W,21W.URN,21W.URN,Undergraduate Research,21W.URN,Writing & Humanistic Studies,2014SU
21W,21W.URW,21W.URW,Undergrad Research Wellesley,21W.URW,Writing & Humanistic Studies,2014SU
CMS,CMS.603,CMS.603,Independent Study,CMS.603,Comparative Media Studies,2014SU
CMS,CMS.992,CMS.992,Portfolio,CMS.992,Comparative Media Studies,2014SU
CMS,CMS.995,CMS.995,Independent Study,CMS.995,Comparative Media Studies,2014SU
CMS,CMS.THG,CMS.THG,Master's Thesis,CMS.THG,Comparative Media Studies,2014SU
2,2.031,  2.031,Dynamics II,2.031,Mechanical Engineering,2014FA
2,2.032,  2.032,Dynamics,2.032,Mechanical Engineering,2014FA
2,2.05,  2.05,Thermodynamics,2.05,Mechanical Engineering,2014FA
2,2.072,  2.072,Mechanics of Continuous Media,2.072,Mechanical Engineering,2014FA
2,2.080,  2.080,Structural Mechanics,2.080,Mechanical Engineering,2014FA
2,2.086,  2.086,Numerical Computation,2.086,Mechanical Engineering,2014FA
21L,21L.007,21L.007,World Literatures,21L.007,Literature,2015FA
21L,21L.011,21L.011,The Film Experience,21L.011,Literature,2015FA
21L,21L.020,21L.020,Globalization,21L.020,Literature,2015FA
21L,21L.023,21L.023,Folk Music: Britain & N Amer,21M.223,Literature,2015FA
21L,21L.310,21L.310,Bestsellers,21L.310,Literature,2015FA
21L,21L.451,21L.451,Literary Theory,21L.451,Literature,2015FA
ESD,ESD.83,ESD.83,PhD Sem in Engineering Systems,ESD.83,Engineering Systems Division,2015FA
ESD,ESD.87,ESD.87,Soc Sci Concepts & Methods,ESD.87,Engineering Systems Division,2015FA
ESD,ESD.910,ESD.910,Rsrch in Engr Systems Division,ESD.910,Engineering Systems Division,2015FA
ESD,ESD.912,ESD.912,Independent Study: Engr Sys,ESD.912,Engineering Systems Division,2015FA
ESD,ESD.913,ESD.913,Independent Study: Engr Sys,ESD.913,Engineering Systems Division,2015FA
ESD,ESD.921,ESD.921,Teaching in Engr Systems Div,ESD.921,Engineering Systems Division,2015FA
ESD,ESD.S01,ESD.S01,Ugrad Special Subject in ESD,ESD.S01,Engineering Systems Division,2015FA
ESD,ESD.S10,ESD.S10,Ugrad Special Subject in ESD,ESD.S10,Engineering Systems Division,2015FA
ESD,ESD.S21,ESD.S21,Grad Special Subject in ESD,ESD.S21,Engineering Systems Division,2015FA
ESD,ESD.S22,ESD.S22,Grad Special Subject in ESD,ESD.S22,Engineering Systems Division,2015FA
ESD,ESD.S31,ESD.S31,Special Grad Studies in ESD,ESD.S31,Engineering Systems Division,2015FA
ESD,ESD.S40,ESD.S40,Special Grad Studies in ESD,ESD.S40,Engineering Systems Division,2015FA
ESD,ESD.S42,ESD.S42,Special Grad Studies in ESD,ESD.S42,Engineering Systems Division,2015FA
ESD,ESD.S50,ESD.S50,Special Grad Studies in ESD,ESD.S50,Engineering Systems Division,2015FA
ESD,ESD.S51,ESD.S51,Special Grad Studies in ESD,ESD.S51,Engineering Systems Division,2015FA
ESD,ESD.URG,ESD.URG,Undergraduate Research,ESD.URG,Engineering Systems Division,2015FA
2,2.087,  2.087,Engineering Math: ODEs,2.087,Mechanical Engineering,2014FA
2,2.093,  2.093,Finite Element Analysis I,2.092,Mechanical Engineering,2014FA
2,2.096,  2.096,Intro to Numerical Simulation,6.336,Mechanical Engineering,2014FA
2,2.097,  2.097,Num Methods for Part Diff Eq,16.920,Mechanical Engineering,2014FA
2,2.120,  2.120,Introduction to Robotics,2.12,Mechanical Engineering,2014FA
MAS,MAS.THG,MAS.THG,Graduate Thesis,MAS.THG,Prog in Media Arts Sciences,2015FA
MAS,MAS.UR,MAS.UR,Undergraduate Research,MAS.UR,Prog in Media Arts Sciences,2015FA
MAS,MAS.URG2,MAS.URG2,Undergraduate Research,MAS.URG,Prog in Media Arts Sciences,2015FA
MAS,MAS.URW,MAS.URW,Undergrad Research Wellesley,MAS.URW,Prog in Media Arts Sciences,2015FA
CMS,CMS.URG,CMS.URG,Undergraduate Research,CMS.URG,Comparative Media Studies,2014SU
CMS,CMS.URW,CMS.URW,Undergrad Research Wellesley,CMS.URW,Comparative Media Studies,2014SU
CSB,CSB.THG,CSB.THG,Graduate Thesis,CSB.THG,Computational and Systems Bio,2014SU
ESD,ESD.33,ESD.33,Systems Engineering,ESD.33,Engineering Systems Division,2014SU
ESD,ESD.355,ESD.355,Engineering of Software,16.355,Engineering Systems Division,2014SU
ESD,ESD.750,ESD.750,Sys Optimization & Anal: Mfg,15.066,Engineering Systems Division,2014SU
ESD,ESD.911,ESD.911,Independent Study: Engr Sys,ESD.911,Engineering Systems Division,2014SU
ESD,ESD.913,ESD.913,Independent Study: Engr Sys,ESD.913,Engineering Systems Division,2014SU
ESD,ESD.915,ESD.915,Rsrch in Engr Systems Division,ESD.915,Engineering Systems Division,2014SU
ESD,ESD.S20,ESD.S20,Grad Special Subject in ESD,ESD.S20,Engineering Systems Division,2014SU
ESD,ESD.S51,ESD.S51,Special Grad Studies in ESD,ESD.S51,Engineering Systems Division,2014SU
ESD,ESD.URN,ESD.URN,Undergraduate Research,ESD.URN,Engineering Systems Division,2014SU
21L,21L.455,21L.455,Classical Literature,21L.455,Literature,2015FA
21L,21L.458,21L.458,The Bible,21L.458,Literature,2015FA
21L,21L.485,21L.485,Modern Fiction,21L.485,Literature,2015FA
21L,21L.489,21L.489,Interactive Narrative,21W.765,Literature,2015FA
21L,21L.501,21L.501,The American Novel,21L.501,Literature,2015FA
21L,21L.611,21L.611,Latin I,21L.611,Literature,2015FA
21L,21L.612,21L.612,Latin II,21L.612,Literature,2015FA
21L,21L.617,21L.617,Intro to Spanish Culture,21L.617,Literature,2015FA
21L,21L.705,21L.705,Major Authors,21L.705,Literature,2015FA
21L,21L.706,21L.706,Studies in Film,21L.706,Literature,2015FA
21L,21L.715,21L.715,Media in Cultural Context,21L.715,Literature,2015FA
21L,21L.901,21L.901,Independent Study,21L.901,Literature,2015FA
21L,21L.A26,21L.A26,Exceptional Scientists,21L.A26,Literature,2015FA
STS,STS.007,STS.007,Technology in History,STS.007,"Science, Technology & Society",2015FA
STS,STS.010,STS.010,Neuroscience and Society,STS.010,"Science, Technology & Society",2015FA
21L,21L.A27,21L.A27,Reading Science Fiction,21L.A27,Literature,2015FA
21L,21L.THT,21L.THT,Lit Pre-Thesis Tutorial,21L.THT,Literature,2015FA
21L,21L.THU,21L.THU,Literature Thesis,21L.THU,Literature,2015FA
21L,21L.URG,21L.URG,Undergraduate Research,21L.URG,Literature,2015FA
21M,21M.011,21M.011,Introduction to Western Music,21M.011,Music and Theater Arts,2015FA
21M,21M.030,21M.030,Introduction to World Music,21M.030,Music and Theater Arts,2015FA
21M,21M.051,21M.051,Fundamentals of Music,21M.051,Music and Theater Arts,2015FA
21M,21M.223,21M.223,Folk Music: Britain & N Amer,21M.223,Music and Theater Arts,2015FA
21M,21M.273,21M.273,Opera,21M.273,Music and Theater Arts,2015FA
STS,STS.082,STS.082,"Science, Tech, & Public Policy",17.309,"Science, Technology & Society",2015FA
STS,STS.095,STS.095,"Ind Stdy: Science, Tech, & Soc",STS.095,"Science, Technology & Society",2015FA
STS,STS.250,STS.250,Social Theory and Analysis,21A.859,"Science, Technology & Society",2015FA
STS,STS.340,STS.340,Intro to History of Technology,STS.340,"Science, Technology & Society",2015FA
STS,STS.425,STS.425,History of Manufact in America,STS.026,"Science, Technology & Society",2015FA
21A,21A.130,21A.130,Intro to Latin Amer Studies,17.55,Anthropology,2015FA
21A,21A.150,21A.150,Teaching and Learning,21A.150,Anthropology,2015FA
21A,21A.329,21A.329,Global Health & Development,21A.300,Anthropology,2015FA
21A,21A.442,21A.442,"Violence, Human Rghts, Justice",21A.442,Anthropology,2015FA
21A,21A.852,21A.852,Sem in Anthropological Theory,21A.852,Anthropology,2015FA
21A,21A.902,21A.902,Ind Study in Anthropology,21A.902,Anthropology,2015FA
21M,21M.293,21M.293,Music of Africa,21M.293,Music and Theater Arts,2015FA
21M,21M.295,21M.295,American Popular Music,21M.295,Music and Theater Arts,2015FA
21M,21M.301,21M.301,Harmony and Counterpoint I,21M.301,Music and Theater Arts,2015FA
21M,21M.310,21M.310,Techniques: 20th-Century Comp,21M.310,Music and Theater Arts,2015FA
21M,21M.341,21M.341,Jazz Composition,21M.341,Music and Theater Arts,2015FA
21M,21M.355,21M.355,Musical Improvisation,21M.355,Music and Theater Arts,2015FA
21M,21M.359,21M.359,Studies in Musical Composition,21M.359,Music and Theater Arts,2015FA
21M,21M.361,21M.361,Electronic Music Composition I,21M.361,Music and Theater Arts,2015FA
STS,STS.470,STS.470,"Seminar: Air, Sea, and Space",16.440,"Science, Technology & Society",2015FA
STS,STS.482,STS.482,"Science, Tech, & Public Policy",17.310,"Science, Technology & Society",2015FA
STS,STS.487,STS.487,Foundations of Info Policy,6.805,"Science, Technology & Society",2015FA
STS,STS.800,STS.800,Teaching STS,STS.800,"Science, Technology & Society",2015FA
STS,STS.901,STS.901,"Ind Stdy: Science, Tech, & Soc",STS.901,"Science, Technology & Society",2015FA
STS,STS.903,STS.903,"Ind Stdy: Science, Tech, & Soc",STS.903,"Science, Technology & Society",2015FA
STS,STS.NIV,STS.NIV,Visiting Student Research,STS.NIV,"Science, Technology & Society",2015FA
STS,STS.THT,STS.THT,Undergraduate Thesis Tutorial,STS.THT,"Science, Technology & Society",2015FA
STS,STS.THU,STS.THU,Thesis,STS.THU,"Science, Technology & Society",2015FA
STS,STS.URG,STS.URG,Undergraduate Research,STS.URG,"Science, Technology & Society",2015FA
WGS,WGS.111,WGS.111,Gender and Media Studies,WGS.111,Women's and Gender Studies,2015FA
WGS,WGS.125,WGS.125,Games and Culture,CMS.616,Women's and Gender Studies,2015FA
21A,21A.929,21A.929,Graduate Independent Study,21A.929,Anthropology,2015FA
21A,21A.939,21A.939,Graduate Independent Study,21A.939,Anthropology,2015FA
21A,21A.949,21A.949,Graduate Independent Study,21A.949,Anthropology,2015FA
21A,21A.950,21A.950,Teaching Anthropology,21A.950,Anthropology,2015FA
21A,21A.UR,21A.UR,Undergraduate Research,21A.UR,Anthropology,2015FA
21A,21A.URG,21A.URG,Undergraduate Research,21A.URG,Anthropology,2015FA
21F,21F.024,21F.024,Linguistc Stud of Bilingualism,24.906,Global Studies & Languages,2015FA
21F,21F.027,21F.027,Visualizing Japan /Modern Wrld,21F.027,Global Studies & Languages,2015FA
21F,21F.043,21F.043,Intro to Asian Amer Studies,21F.043,Global Studies & Languages,2015FA
21F,21F.074,21F.074,Portuguese Popular Culture,21F.074,Global Studies & Languages,2015FA
21F,21F.076,21F.076,Globalization,21L.020,Global Studies & Languages,2015FA
21F,21F.084,21F.084,Intro to Latin Amer Studies,17.55,Global Studies & Languages,2015FA
21M,21M.380,21M.380,Music and Technology,21M.380,Music and Theater Arts,2015FA
21M,21M.426,21M.426,MIT Wind Ensemble,21M.426,Music and Theater Arts,2015FA
21M,21M.442,21M.442,Festival Jazz Ensemble,21M.442,Music and Theater Arts,2015FA
21M,21M.451,21M.451,Studio Accompanying: Pianists,21M.451,Music and Theater Arts,2015FA
21M,21M.460,21M.460,MIT Senegalese Drum Ensemble,21M.460,Music and Theater Arts,2015FA
21M,21M.480,21M.480,Advanced Music Performance,21M.480,Music and Theater Arts,2015FA
21M,21M.500,21M.500,Adv Seminar in Music,21M.500,Music and Theater Arts,2015FA
21M,21M.531,21M.531,Independent Study in Music,21M.531,Music and Theater Arts,2015FA
1,1.00,  1.00,Intro Comp & Engr Prob Solving,1.00,Civil and Environmental Eng,2014FA
1,1.001,  1.001,Intro Comp & Engr Prob Solving,1.00,Civil and Environmental Eng,2014FA
1,1.002,  1.002,Intro Comp & Engr Prob Solving,1.00,Civil and Environmental Eng,2014FA
1,1.032,  1.032,Geomaterials & Geomechanics,1.032,Civil and Environmental Eng,2014FA
WGS,WGS.222,WGS.222,Women and War,21H.381,Women's and Gender Studies,2015FA
WGS,WGS.228,WGS.228,Psychology of Gender and Race,9.75,Women's and Gender Studies,2015FA
WGS,WGS.240,WGS.240,Jane Austen,21L.473,Women's and Gender Studies,2015FA
WGS,WGS.600,WGS.600,Dissertation Wkshp Wmn Studies,WGS.600,Women's and Gender Studies,2015FA
WGS,WGS.610,WGS.610,Seminar in Feminist  Issues,WGS.610,Women's and Gender Studies,2015FA
WGS,WGS.S10,WGS.S10,Spec Subj: Wmn's & Gndr Stdies,WGS.S10,Women's and Gender Studies,2015FA
1,1.27,  1.27,Studies in Transportion,1.27,Civil and Environmental Eng,2014SU
1,1.39,  1.39,Ind Study in Geotechnical Engr,1.39,Civil and Environmental Eng,2014SU
1,1.589,  1.589,Stud: Structural Design & Anal,1.589,Civil and Environmental Eng,2014SU
1,1.66,  1.66,Water Resources & Envir Engr,1.66,Civil and Environmental Eng,2014SU
1,1.699,  1.699,Projects in Ocean Engr,2.689,Civil and Environmental Eng,2014SU
21F,21F.109,21F.109,Chinese III (Streamlined),21F.109,Global Studies & Languages,2015FA
21F,21F.113,21F.113,Chinese V (Streamlined),21F.113,Global Studies & Languages,2015FA
21F,21F.151,21F.151,Chinese I (Regular),21F.101,Global Studies & Languages,2015FA
21M,21M.533,21M.533,Independent Study in Music,21M.533,Music and Theater Arts,2015FA
21M,21M.600,21M.600,Introduction to Acting,21M.600,Music and Theater Arts,2015FA
21M,21M.645,21M.645,Motion Theater,21M.645,Music and Theater Arts,2015FA
21M,21M.704,21M.704,Musical Theater Workshop,21M.704,Music and Theater Arts,2015FA
21M,21M.705,21M.705,The Actor and the Text,21M.705,Music and Theater Arts,2015FA
1,1.044,  1.044,Fund of Energy in Buildings,4.42,Civil and Environmental Eng,2014FA
1,1.053,  1.053,Dynamics and Control I,2.003,Civil and Environmental Eng,2014FA
1,1.055,  1.055,Steel Bridge Competition,1.055,Civil and Environmental Eng,2014FA
1,1.058,  1.058,Struct Dynamics & Vibrations,1.058,Civil and Environmental Eng,2014FA
1,1.968,  1.968,Grad Studies: Civil & Env Engr,1.968,Civil and Environmental Eng,2014SU
1,1.969,  1.969,Grad Studies: Civil & Env Engr,1.969,Civil and Environmental Eng,2014SU
1,1.982,  1.982,Research in Civil & Envir Engr,1.982,Civil and Environmental Eng,2014SU
1,1.983,  1.983,Teaching in Civil & Envir Engr,1.983,Civil and Environmental Eng,2014SU
1,1.NIV,  1.NIV,Visiting Student Research,1.NIV,Civil and Environmental Eng,2014SU
1,1.THU,  1.THU,Thesis,1.THU,Civil and Environmental Eng,2014SU
1,1.URG,  1.URG,URG: Rsrch in Civil & Env Engr,1.URG,Civil and Environmental Eng,2014SU
1,1.URW,  1.URW,Undergrad Research Wellesley,1.URW,Civil and Environmental Eng,2014SU
2,2.689,  2.689,Projects in Ocean Engr,2.689,Mechanical Engineering,2014SU
2,2.851,  2.851,Sys Optimization & Anal: Mfg,15.066,Mechanical Engineering,2014SU
2,2.994,  2.994,Independent Study,2.994,Mechanical Engineering,2014SU
2,2.999,  2.999,Engr Degree Thesis Proposal,2.999,Mechanical Engineering,2014SU
2,2.NIV,  2.NIV,Visiting Student Research,2.NIV,Mechanical Engineering,2014SU
2,2.THG,  2.THG,Thesis,2.THG,Mechanical Engineering,2014SU
2,2.UR,  2.UR,Undergraduate Research,2.UR,Mechanical Engineering,2014SU
2,2.URN,  2.URN,Undergraduate Research,2.URN,Mechanical Engineering,2014SU
